"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL479";"THIORIDAZINE";"4";"370.59";"1";"5.89";"THIORIDAZINE";"CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2";"Ki";"'='";"33.0";"nM";"7.48";"";"";"UO_0000065";"20.19";"0.41";"1.59";"115.46";"False";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";""
"CHEMBL698";"TETRACAINE";"4";"264.37";"0";"2.62";"TETRACAINE";"CCCCNc1ccc(C(=O)OCCN(C)C)cc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";""
"CHEMBL2205835";"";"0";"279.38";"0";"1.99";"8e";"OC12C3C4CC5C6C4C1C6C(C53)N2CCc1ccccc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2432442";"Inhibition of 5-HT6 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None";""
"CHEMBL267615";"";"0";"246.35";"0";"2.84";"8";"CCc1[nH]c2ccc(OC)cc2c1CCN(C)C";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"31.65";"0.59";"4.96";"27.59";"True";"CHEMBL618125";"Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133711";"1";"Scientific Literature";"J. Med. Chem.";"2000";"None";""
"CHEMBL25236";"BP-897";"0";"417.55";"0";"4.18";"9, Prestwick-599";"COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1";"Ki";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2157129";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells after 1.5 hrs by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2151036";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307715";""
"CHEMBL316881";"";"0";"322.41";"0";"3.44";"27";"COc1ccc2c(c1)c(CCN(C)C)cn2C(=O)c1ccccc1";"Ki";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"23.58";"0.43";"4.16";"22.05";"True";"CHEMBL618094";"Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134783";"1";"Scientific Literature";"J. Med. Chem.";"2001";"CHEMBL3308376";""
"CHEMBL7143";"";"0";"232.33";"0";"2.59";"7";"COc1ccc2[nH]c(C)c(CCN(C)C)c2c1";"Ki";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"30.55";"0.57";"4.51";"25.11";"False";"CHEMBL618122";"Binding affinity for human 5-hydroxytryptamine 6 receptor expressed in HEK 293 human embryonic kidney cells, [3H]-lysergic acid diethylamide as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133711";"1";"Scientific Literature";"J. Med. Chem.";"2000";"CHEMBL3307715";""
"CHEMBL7143";"";"0";"232.33";"0";"2.59";"7";"COc1ccc2[nH]c(C)c(CCN(C)C)c2c1";"Ki";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"31.08";"0.58";"4.63";"25.56";"True";"CHEMBL618125";"Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133711";"1";"Scientific Literature";"J. Med. Chem.";"2000";"None";""
"CHEMBL18840";"";"0";"203.25";"0";"0.77";"5-CT";"NCCc1c[nH]c2ccc(C(N)=O)cc12";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"29.52";"0.55";"5.23";"7.07";"False";"CHEMBL619955";"Binding affinity against 5-hydroxytryptamine 6 human cloned receptors in HeLa cells using [3H]LSD as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145901";"1";"Scientific Literature";"J. Med. Chem.";"2003";"CHEMBL3308376";""
"CHEMBL269538";"HARMINE";"0";"212.25";"0";"3.03";"1";"COc1ccc2c(c1)[nH]c1c(C)nccc12";"Ki";"'='";"1480.0";"nM";"5.83";"";"";"UO_0000065";"27.47";"0.50";"2.80";"15.38";"False";"CHEMBL618121";"Binding affinity towards human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144986";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL368746";"";"0";"432.97";"0";"4.52";"8";"COc1ccc2c(c1)c1c(n2S(=O)(=O)c2ccc(Cl)cc2)CCCC1CN(C)C";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"19.17";"0.39";"3.78";"16.11";"False";"CHEMBL618238";"Ability to displace [3H]LSD from human 5-hydroxytryptamine 6 receptor transiently expressed in COS-7 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"COS-7";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147522";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"CHEMBL3307648";""
"CHEMBL365471";"";"0";"326.42";"0";"3.34";"40";"Nc1ccc(S(=O)(=O)n2c3c(c4ccccc42)CCCC3)cc1";"Ki";"'='";"31.62";"nM";"7.50";"";"";"UO_0000065";"22.98";"0.45";"4.16";"11.52";"False";"CHEMBL840097";"Binding affinity for human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140284";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL414628";"";"0";"499.37";"0";"2.46";"39";"COc1ccc(S(=O)(=O)N2CCc3ccc(I)cc32)cc1N1CCNCC1";"Ki";"'='";"0.3162";"nM";"9.50";"";"";"UO_0000065";"19.02";"0.48";"7.04";"15.35";"False";"CHEMBL840097";"Binding affinity for human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140284";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL370779";"";"0";"341.44";"0";"2.29";"6";"O=S(=O)(c1ccccc1)n1ccc2c(N3CCNCC3)cccc21";"Ki";"'='";"0.3162";"nM";"9.50";"";"";"UO_0000065";"27.82";"0.54";"7.21";"17.48";"False";"CHEMBL872163";"Displacement of [3H]LSD from human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143480";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3308376";""
"CHEMBL190521";"";"0";"287.34";"0";"2.55";"10";"Nc1ccc(S(=O)(=O)Nc2cccc3[nH]ccc23)cc1";"Ki";"'='";"63.1";"nM";"7.20";"";"";"UO_0000065";"25.06";"0.49";"4.65";"8.18";"False";"CHEMBL840097";"Binding affinity for human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140284";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL190594";"";"0";"419.96";"0";"4.58";"17";"Cc1c(S(=O)(=O)Nc2cccc3c2ccn3CCN)sc2ccc(Cl)cc12";"Ki";"'='";"63.1";"nM";"7.20";"";"";"UO_0000065";"17.14";"0.36";"2.62";"9.34";"False";"CHEMBL840097";"Binding affinity for human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140284";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL363792";"";"0";"382.49";"0";"3.36";"25";"CON1CCN(c2ccc(S(=O)(=O)c3cccc4ccccc34)cc2)CC1";"Ki";"'='";"0.1259";"nM";"9.90";"";"";"UO_0000065";"25.88";"0.50";"6.54";"19.86";"False";"CHEMBL840097";"Binding affinity for human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140284";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL76237";"";"0";"358.46";"0";"2.99";"1a";"COc1ccc2c(c1)c(CCN(C)C)cn2S(=O)(=O)c1ccccc1";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"24.27";"0.48";"5.71";"16.88";"True";"CHEMBL839441";"Binding affinity against h5-HT6 receptor transiently expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139582";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3307715";""
"CHEMBL188864";"";"0";"430.48";"0";"3.17";"5b";"O=C(O)C(=O)O.O=S(=O)(c1ccccc1)n1cc(C[C@H]2CCCN2)c2ccccc21";"Ki";"'='";"7.8";"nM";"8.11";"";"";"UO_0000065";"23.82";"0.46";"4.94";"15.87";"False";"CHEMBL839441";"Binding affinity against h5-HT6 receptor transiently expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139582";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3307715";""
"CHEMBL539587";"";"0";"250.77";"0";"2.74";"8b";"CN1CCC[C@@H]1Cn1ccc2ccccc21.Cl";"Ki";"'='";"550.0";"nM";"6.26";"";"";"UO_0000065";"29.21";"0.53";"3.52";"76.62";"False";"CHEMBL839441";"Binding affinity against h5-HT6 receptor transiently expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139582";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3307715";""
"CHEMBL197845";"";"0";"390.90";"0";"3.01";"8w";"Cc1cc(Cl)n(CS(=O)(=O)n2cc(C3=CCCNC3)c3ccccc32)n1";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"20.71";"0.43";"5.09";"11.75";"False";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3308376";""
"CHEMBL195922";"";"0";"445.01";"1";"5.35";"10x";"Cc1c(S(=O)(=O)n2cc(C[C@H]3CCCN3)c3ccccc32)sc2ccc(Cl)cc12";"Ki";"'='";"283.7";"nM";"6.55";"";"";"UO_0000065";"14.71";"0.31";"1.20";"12.81";"False";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3308376";""
"CHEMBL7228";"";"0";"258.36";"0";"3.16";"4";"COc1ccc2[nH]c3c(c2c1)C(CN(C)C)CCC3";"Ki";"'='";"168.0";"nM";"6.78";"";"";"UO_0000065";"26.22";"0.49";"3.61";"23.97";"False";"CHEMBL618238";"Ability to displace [3H]LSD from human 5-hydroxytryptamine 6 receptor transiently expressed in COS-7 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"COS-7";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147522";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"CHEMBL3307648";""
"CHEMBL714";"ALBUTEROL";"4";"239.31";"0";"1.31";"SALBUTAMOL";"CC(C)(C)NCC(O)c1ccc(O)c(CO)c1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";""
"CHEMBL76237";"";"0";"358.46";"0";"2.99";"4, MS-245";"COc1ccc2c(c1)c(CCN(C)C)cn2S(=O)(=O)c1ccccc1";"Ki";"'='";"2.3";"nM";"8.64";"";"";"UO_0000065";"24.10";"0.47";"5.65";"16.76";"True";"CHEMBL1787509";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1781981";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308376";""
"CHEMBL1235242";"";"0";"183.18";"0";"0.78";"4-FLUORO-L-PHENYLALANINE";"N[C@@H](Cc1ccc(F)cc1)C(=O)O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";""
"CHEMBL3786973";"";"0";"349.46";"0";"1.78";"13";"CCN/C(=N\S(=O)(=O)c1ccc(N)cc1)N1CC2(C=N1)CCCC2";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"22.89";"0.46";"6.22";"7.99";"False";"CHEMBL3789139";"Displacement of [3H]-N-Methyl-Lysergic acid diethylamide from human 5-HT6 receptor expressed in CHO cells after 30 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3784972";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"CHEMBL3308072";""
"CHEMBL3786951";"";"0";"351.48";"0";"1.73";"9";"CCN/C(=N\S(=O)(=O)c1ccc(N(C)C)cc1)N1CC(CC)C=N1";"Ki";"'='";"205.9";"nM";"6.69";"";"";"UO_0000065";"19.02";"0.38";"4.96";"8.64";"False";"CHEMBL3789139";"Displacement of [3H]-N-Methyl-Lysergic acid diethylamide from human 5-HT6 receptor expressed in CHO cells after 30 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3784972";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"CHEMBL3308072";""
"CHEMBL21";"SULFANILAMIDE";"4";"172.21";"0";"-0.08";"SULFANILAMIDE";"Nc1ccc(S(N)(=O)=O)cc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";""
"CHEMBL608560";"";"0";"283.35";"0";"2.09";"8b";"OC12C3C4CC5C6C4C1C6C(C53)N2Cc1cccc(F)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2432442";"Inhibition of 5-HT6 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None";""
"CHEMBL4592941";"";"0";"428.56";"0";"2.61";"19";"O=C1c2ccccc2S(=O)(=O)N1CCCCCCN1CCN(c2ccccn2)CC1";"Ki";"'='";"2352.0";"nM";"5.63";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4308348";"Displacement of [3H]LSD from full length human cloned 5HT6R expressed in HEK293 cells incubated for 1 hr by radioligand displacement assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4304820";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3307715";""
"CHEMBL4086515";"";"0";"323.40";"0";"1.28";"19";"CN1CCN(c2nc(N)nc(Cc3c[nH]c4ccccc34)n2)CC1";"Ki";"'='";"22.0";"nM";"7.66";"";"";"UO_0000065";"23.68";"0.44";"6.38";"8.81";"False";"CHEMBL4035125";"Displacement of [3H]-LSD from human 5-HT6R expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033662";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3307715";""
"CHEMBL4080312";"";"0";"298.39";"0";"1.10";"11";"Cc1cccc(Cc2nc(N)nc(N3CCN(C)CC3)n2)c1";"Ki";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"25.21";"0.47";"6.42";"10.57";"False";"CHEMBL4035125";"Displacement of [3H]-LSD from human 5-HT6R expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033662";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3307715";""
"CHEMBL4551858";"";"0";"342.46";"0";"2.91";"9a";"O=S(=O)(c1ccccc1)N1CCc2ccc(C3CCNCC3)cc21";"Ki";"'='";"2.7";"nM";"8.57";"";"";"UO_0000065";"25.02";"0.49";"5.66";"17.34";"False";"CHEMBL4479921";"Displacement of [3H]LSD from human recombinant 5-HT6 receptor expressed in CHO-K1 cells incubated for 3 hrs by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4477255";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307512";""
"CHEMBL4572260";"";"0";"357.48";"0";"2.14";"2b";"CN1CCN(c2cccc3c2CN(S(=O)(=O)c2ccccc2)C3)CC1";"Ki";"'='";"2.6";"nM";"8.59";"";"";"UO_0000065";"24.02";"0.47";"6.45";"19.57";"False";"CHEMBL4479921";"Displacement of [3H]LSD from human recombinant 5-HT6 receptor expressed in CHO-K1 cells incubated for 3 hrs by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4477255";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307512";""
"CHEMBL4571862";"";"0";"486.59";"1";"5.29";"4j";"O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1CCCCN1CCC(c2c[nH]c3ccccc23)CC1";"Ki";"'='";"29.0";"nM";"7.54";"";"";"UO_0000065";"15.49";"0.29";"2.25";"10.44";"False";"CHEMBL4314366";"Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cells incubated for 1 hr by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4311986";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL517828";"";"0";"326.42";"0";"2.57";"4";"O=S(=O)(c1ccccc1)n1ccc2cc3c(cc21)CCNCC3";"Ki";"'='";"1.585";"nM";"8.80";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL994997";"Antagonist activity at 5HT6 receptor expressed in HeLa cells assessed as 5HT-induced cAMP accumulation by chemiluminescence assay";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144232";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"CHEMBL3308376";""
"CHEMBL1643900";"";"0";"283.39";"0";"3.10";"9f";"Fc1cccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2432442";"Inhibition of 5-HT6 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None";""
"CHEMBL1095274";"";"0";"376.91";"0";"3.00";"20.HCl";"CN1CCc2c(c3cc(S(=O)(=O)c4ccccc4)ccc3n2C)C1.Cl";"Ki";"'='";"5.7";"nM";"8.24";"";"";"UO_0000065";"24.22";"0.47";"5.24";"19.49";"False";"CHEMBL1116252";"Binding affinity to human recombinant 5HT6 receptor by radioligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157011";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"None";""
"CHEMBL402143";"";"0";"405.49";"0";"4.17";"55, MH.MZ";"COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(F)cc2)CC1";"Ki";"'='";"3890.0";"nM";"5.41";"";"";"UO_0000065";"13.34";"0.25";"1.24";"12.90";"False";"CHEMBL961040";"Inhibition of human cloned 5HT6 receptor by competitive binding experiment";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153452";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";"None";""
