baid,activity,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acqualifier,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxids,cellids,targettaxid
362049317,Active,1384669,404675633,135367405,3362,30028132,Confirmatory,20200618,0,0,P50406,Ki,=,0.109,ChEMBL,Displacement of [3H]LSD from human 5-HT6 receptor expressed in HEK cell membranes after 1.5 hrs by microbeta scintillation counting method,"3-(4-Methylphenyl)-1,4,5,6,7,8-hexahydropyrazolo[3,4-d]azepine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362049318,Active,1384669,404676227,124247485,3362,30028132,Confirmatory,20200618,0,0,P50406,Ki,=,0.416,ChEMBL,Displacement of [3H]LSD from human 5-HT6 receptor expressed in HEK cell membranes after 1.5 hrs by microbeta scintillation counting method,"3-(4-Fluorophenyl)-1,4,5,6,7,8-Hexahydropyrazolo[3,4-D]Azepine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362049320,Active,1384669,404680790,135367816,3362,30028132,Confirmatory,20200618,0,0,P50406,Ki,=,0.36,ChEMBL,Displacement of [3H]LSD from human 5-HT6 receptor expressed in HEK cell membranes after 1.5 hrs by microbeta scintillation counting method,"3-(4-chlorophenyl)-5,6,7,8-tetrahydro-4H-[1,2]oxazolo[4,5-d]azepine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362049321,Active,1384669,404689226,135367857,3362,30028132,Confirmatory,20200618,0,0,P50406,Ki,=,0.492,ChEMBL,Displacement of [3H]LSD from human 5-HT6 receptor expressed in HEK cell membranes after 1.5 hrs by microbeta scintillation counting method,"3-(4-methylphenyl)-5,6,7,8-tetrahydro-4H-[1,2]oxazolo[4,5-d]azepine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362049322,Active,1384669,404693096,67268994,3362,30028132,Confirmatory,20200618,0,0,P50406,Ki,=,0.248,ChEMBL,Displacement of [3H]LSD from human 5-HT6 receptor expressed in HEK cell membranes after 1.5 hrs by microbeta scintillation counting method,"3-(4-Chlorophenyl)-1,4,5,6,7,8-hexahydropyrazolo[3,4-d]azepine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362049559,Active,1384594,103716497,42631003,3362,29767995,Confirmatory,20200618,0,0,P50406,Ki,=,0.0012,ChEMBL,Binding affinity to 5-HT6 receptor (unknown origin),"2,8-Dimethyl-5-phenethyl-2,3,4,5-tetrahydro-1H-pyrido[4,3-b]indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362049567,Active,1384588,404676945,132525569,3362,29767995,Confirmatory,20200618,0,0,P50406,Ki,=,0.121,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cells incubated for 1 hr,2-(4-Methyl-1-piperazinyl)-4-(3-furyl)-6-ethylpyrimidine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362049568,Active,1384588,404695019,132525570,3362,29767995,Confirmatory,20200618,0,0,P50406,Ki,=,0.012,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cells incubated for 1 hr,2-(4-Methyl-1-piperazinyl)-4-(3-furyl)-6-butylpyrimidine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362068463,Active,1381171,404675570,145965668,3362,29910079,Confirmatory,20200618,0,0,P50406,Ki,=,2.843,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis,"1'-[2-[4-(2-chlorophenyl)piperazin-1-yl]ethyl]spiro[1H-indole-3,3'-pyrrolidine]-2-one",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362068464,Active,1381171,404675835,145965840,3362,29910079,Confirmatory,20200618,0,0,P50406,Ki,=,1.693,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis,"1'-[2-[4-(4-chlorophenoxy)piperidin-1-yl]ethyl]spiro[1H-indole-3,3'-pyrrolidine]-2-one",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362068465,Active,1381171,404676717,145966418,3362,29910079,Confirmatory,20200618,0,0,P50406,Ki,=,2.005,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis,"1'-[2-[4-(3-chlorophenyl)piperazin-1-yl]ethyl]spiro[1H-indole-3,3'-pyrrolidine]-2-one",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362068466,Active,1381171,404681109,145969402,3362,29910079,Confirmatory,20200618,0,0,P50406,Ki,=,4.737,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis,"1'-[2-[4-(4-chlorophenyl)piperazin-1-yl]ethyl]spiro[1H-indole-3,3'-pyrrolidine]-2-one",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362068467,Active,1381171,404684260,145971561,3362,29910079,Confirmatory,20200618,0,0,P50406,Ki,=,1.131,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis,"1'-[2-[4-(3,4-dichlorophenyl)piperazin-1-yl]ethyl]spiro[1H-indole-3,3'-pyrrolidine]-2-one",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362068468,Active,1381171,404684923,145972025,3362,29910079,Confirmatory,20200618,0,0,P50406,Ki,=,4.577,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis,"1'-[2-[4-(4-chlorophenyl)piperidin-1-yl]ethyl]spiro[1H-indole-3,3'-pyrrolidine]-2-one",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362068469,Active,1381171,404690489,145975720,3362,29910079,Confirmatory,20200618,0,0,P50406,Ki,=,4.744,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis,"1'-[2-[4-(4-fluorophenyl)piperazin-1-yl]ethyl]spiro[1H-indole-3,3'-pyrrolidine]-2-one",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362068470,Active,1381171,404690762,145975905,3362,29910079,Confirmatory,20200618,0,0,P50406,Ki,=,6.556,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis,"1'-[2-(4-phenylpiperazin-1-yl)ethyl]spiro[1H-indole-3,3'-pyrrolidine]-2-one",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362068471,Active,1381171,404690905,145975992,3362,29910079,Confirmatory,20200618,0,0,P50406,Ki,=,5.285,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis,"1'-[2-[4-(4-fluorophenyl)piperidin-1-yl]ethyl]spiro[1H-indole-3,3'-pyrrolidine]-2-one",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362068472,Active,1381171,404691544,145976408,3362,29910079,Confirmatory,20200618,0,0,P50406,Ki,=,5.559,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis,"1'-[3-[4-(4-chlorophenyl)piperazin-1-yl]propyl]spiro[1H-indole-3,3'-pyrrolidine]-2-one",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362068473,Active,1381171,404692791,145977256,3362,29910079,Confirmatory,20200618,0,0,P50406,Ki,=,6.267,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis,"1'-[2-[4-(4-fluorophenyl)-3,6-dihydro-2H-pyridin-1-yl]ethyl]spiro[1H-indole-3,3'-pyrrolidine]-2-one",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362068474,Active,1381171,404694643,145978472,3362,29910079,Confirmatory,20200618,0,0,P50406,Ki,=,7.746,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis,"1'-[2-[4-(4-chlorobenzoyl)piperazin-1-yl]ethyl]spiro[1H-indole-3,3'-pyrrolidine]-2-one",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362071213,Active,1380702,103307762,4106,3362,29730027,Confirmatory,20200618,0,0,P50406,Ki,=,0.0009,ChEMBL,Displacement of [3H]LSD from recombinant human 5-HT6 receptor expressed in CHO cells cell membranes after 60 mins by liquid scintillation counting method,Methiothepin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362071215,Active,1380702,404673669,145964427,3362,29730027,Confirmatory,20200618,0,0,P50406,Ki,=,1.54,ChEMBL,Displacement of [3H]LSD from recombinant human 5-HT6 receptor expressed in CHO cells cell membranes after 60 mins by liquid scintillation counting method,"1-(2-Methoxyphenyl)-4-[2-[2-(2,3,5-trimethylphenoxy)ethoxy]ethyl]piperazine;dihydrochloride",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362071219,Active,1380702,404687270,145973577,3362,29730027,Confirmatory,20200618,0,0,P50406,Ki,=,0.2,ChEMBL,Displacement of [3H]LSD from recombinant human 5-HT6 receptor expressed in CHO cells cell membranes after 60 mins by liquid scintillation counting method,"1-[2-[2-(2,3-Dimethylphenoxy)ethoxy]ethyl]-4-(2-phenylethyl)piperazine;dihydrochloride",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362071220,Active,1380702,404690575,145975776,3362,29730027,Confirmatory,20200618,0,0,P50406,Ki,=,2.155,ChEMBL,Displacement of [3H]LSD from recombinant human 5-HT6 receptor expressed in CHO cells cell membranes after 60 mins by liquid scintillation counting method,"1-(2-Phenylethyl)-4-[2-[2-(2,4,6-trimethylphenoxy)ethoxy]ethyl]piperazine;dihydrochloride",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362071222,Active,1380702,404691958,145976696,3362,29730027,Confirmatory,20200618,0,0,P50406,Ki,=,2.427,ChEMBL,Displacement of [3H]LSD from recombinant human 5-HT6 receptor expressed in CHO cells cell membranes after 60 mins by liquid scintillation counting method,"1-(2-Methoxyphenyl)-4-[2-[2-(2,4,6-trimethylphenoxy)ethoxy]ethyl]piperazine;dihydrochloride",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362085624,Active,1378565,404672750,145963830,3362,28745513,Confirmatory,20200618,0,0,P50406,Ki,=,2.2,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK cells after 90 mins by microbeta scintillation counting analysis,"2-[4-(1H-imidazol-5-ylmethyl)-5-phenyl-4,5-dihydro-1,3-thiazol-2-yl]phenol",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362085626,Active,1378565,404673270,145964159,3362,28745513,Confirmatory,20200618,0,0,P50406,Ki,=,2.6,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK cells after 90 mins by microbeta scintillation counting analysis,"2-[(4S,5S)-4-(1H-imidazol-5-ylmethyl)-5-methyl-4,5-dihydro-1,3-thiazol-2-yl]phenol",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362108474,Active,1375802,404687565,145973771,3362,29767967,Confirmatory,20200618,0,0,P50406,Ki,=,7.9,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 90 mins by scintillation counting method,4-[4-[1-[4-[1-[6-[(2-Methylpropan-2-yl)oxycarbonylamino]hexyl]triazol-4-yl]butyl]piperidin-4-yl]phenyl]-7-[4-(trifluoromethyl)phenyl]naphthalene-2-carboxylic acid,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362161923,Active,1364763,404676408,132938109,3362,28391970,Confirmatory,20200618,0,0,P50406,Ki,=,0.295,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 or CHO-K1 cells after 1 hr by microbeta counting analysis,N-[1-[2-Hydroxy-3-(2-biphenylyloxy)propyl]-4-piperidinyl]-3-chlorobenzenesulfonamide,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362161924,Active,1364763,404688182,145974189,3362,28391970,Confirmatory,20200618,0,0,P50406,Ki,=,0.268,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 or CHO-K1 cells after 1 hr by microbeta counting analysis,4-fluoro-N-[1-[3-(2-propan-2-ylphenoxy)propyl]piperidin-4-yl]benzenesulfonamide,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362194822,Active,1358580,242405369,2921525,3362,29679900,Confirmatory,20200618,0,0,P50406,Ki,=,3.7,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta TopCount analysis,"(3-Benzo[1,3]dioxol-5-yl-3-phenyl-propyl)-(4-methoxy-benzyl)-amine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362194823,Active,1358580,404653979,2880253,3362,29679900,Confirmatory,20200618,0,0,P50406,Ki,=,5.6,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta TopCount analysis,Benzyl-[2-(2-ethyl-2-methyl-4-p-tolyl-tetrahydro-pyran-4-yl)-ethyl]-amine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362194824,Active,1358580,404654846,2962174,3362,29679900,Confirmatory,20200618,0,0,P50406,Ki,=,1.9,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta TopCount analysis,"3-benzyl-2-phenyl-5-(2-pyridylamino)-5-(trifluoromethyl)-3,5-dihydro-4H-imidazol-4-one",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362194825,Active,1358580,404655459,2950739,3362,29679900,Confirmatory,20200618,0,0,P50406,Ki,=,2.4,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta TopCount analysis,3-(furan-2-yl)-N-(4-methoxybenzyl)-3-(2-methoxyphenyl)propan-1-amine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362194826,Active,1358580,404655803,3132842,3362,29679900,Confirmatory,20200618,0,0,P50406,Ki,=,3.4,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta TopCount analysis,"N-(3,4-dimethoxybenzyl)-N-{2-[2-ethyl-2-methyl-4-(4-methylphenyl)tetrahydro-2H-pyran-4-yl]ethyl}amine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362194827,Active,1358580,404659188,145954503,3362,29679900,Confirmatory,20200618,0,0,P50406,Ki,=,9,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta TopCount analysis,"(1R)-3-[3-(3,4-difluorophenyl)-6,7-dihydro-4H-[1,2]oxazolo[4,5-c]pyridin-5-yl]-1-phenylpropan-1-ol",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362194828,Active,1358580,404659212,17055181,3362,29679900,Confirmatory,20200618,0,0,P50406,Ki,=,5.1,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta TopCount analysis,N-[[5-bromo-2-[(4-methylphenyl)methoxy]phenyl]methyl]-1-phenylethanamine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362194829,Active,1358580,404663972,2928642,3362,29679900,Confirmatory,20200618,0,0,P50406,Ki,=,2.5,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta TopCount analysis,N-[1-(4-chlorophenyl)ethyl]-3-(furan-2-yl)-3-(4-methylphenyl)propan-1-amine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362194830,Active,1358580,404664085,2867758,3362,29679900,Confirmatory,20200618,0,0,P50406,Ki,=,5.8,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta TopCount analysis,4-methyl-4-(5-methyl-2-furyl)-N-[4-(trifluoromethyl)benzyl]-2-pentanamine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362194831,Active,1358580,404664675,1984087,3362,29679900,Confirmatory,20200618,0,0,P50406,Ki,=,2.7,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta TopCount analysis,N-[4-(benzyloxy)-3-methoxybenzyl]-2-(cyclohex-1-en-1-yl)ethanamine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362194832,Active,1358580,404667446,2927683,3362,29679900,Confirmatory,20200618,0,0,P50406,Ki,=,1.4,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta TopCount analysis,N-[1-(4-chlorophenyl)ethyl]-3-(furan-2-yl)-4-phenylbutan-1-amine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362194833,Active,1358580,404684207,145971527,3362,29679900,Confirmatory,20200618,0,0,P50406,Ki,=,1.8,ChEMBL,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta TopCount analysis,3-(4-fluorophenyl)-3-(furan-2-yl)-N-[1-(4-methylphenyl)ethyl]propan-1-amine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362232447,Active,1351506,103468646,10154392,3362,29291439,Confirmatory,20200618,0,0,P50406,Ki,=,0.001,ChEMBL,Binding affinity to 5HT6R (unknown origin),1-(Phenylsulfonyl)-4-(1-piperazinyl)-1h-indole,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362232448,Active,1351506,103756096,11256720,3362,29291439,Confirmatory,20200618,0,0,P50406,Ki,=,0.00028,ChEMBL,Binding affinity to 5HT6R (unknown origin),Intepirdine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362232449,Active,1351506,242645353,21071390,3362,29291439,Confirmatory,20200618,0,0,P50406,Ki,=,0.00083,ChEMBL,Binding affinity to 5HT6R (unknown origin),Idalopirdine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362232450,Active,1351506,404657116,9840981,3362,29291439,Confirmatory,20200618,0,0,P50406,Ki,=,0.0003,ChEMBL,Binding affinity to 5HT6R (unknown origin),1-(Benzenesulfonyl)-4-piperazin-1-ylindazole,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362232451,Active,1351506,404659457,145954675,3362,29291439,Confirmatory,20200618,0,0,P50406,Ki,=,0.0002,ChEMBL,Binding affinity to 5HT6R (unknown origin),"1-[(1R)-6-(3-fluorophenyl)sulfonyl-1,2,3,4-tetrahydronaphthalen-1-yl]-1-methylurea",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362232452,Active,1351506,404662441,67156504,3362,29291439,Confirmatory,20200618,0,0,P50406,Ki,=,0.005,ChEMBL,Binding affinity to 5HT6R (unknown origin),"1-(Benzenesulfonyl)-4-piperazin-1-ylpyrrolo[3,2-c]pyridine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362232453,Active,1351506,404686669,145973178,3362,29291439,Confirmatory,20200618,0,0,P50406,Ki,=,0.005,ChEMBL,Binding affinity to 5HT6R (unknown origin),"1-(Benzenesulfonyl)-4-piperazin-1-ylpyrazolo[4,3-c]pyridine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362232503,Active,1351475,103756096,11256720,3362,29291439,Confirmatory,20200618,0,0,P50406,IC50,=,0.0028,ChEMBL,Antagonist activity at 5HT6R (unknown origin) transfected in NG108-15 cells co-transfected with CAMYEL assessed as reduction in cAMP levels after 5 mins by Coelanterazine H-based BRET assay,Intepirdine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362232504,Active,1351475,404659390,126720403,3362,29291439,Confirmatory,20200618,0,0,P50406,IC50,=,0.0695,ChEMBL,Antagonist activity at 5HT6R (unknown origin) transfected in NG108-15 cells co-transfected with CAMYEL assessed as reduction in cAMP levels after 5 mins by Coelanterazine H-based BRET assay,"3-[(3-Fluorophenyl)methyl]-7-piperazin-1-yl-2-propan-2-ylimidazo[4,5-b]pyridine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362232505,Active,1351475,404665410,126720394,3362,29291439,Confirmatory,20200618,0,0,P50406,IC50,=,0.0519,ChEMBL,Antagonist activity at 5HT6R (unknown origin) transfected in NG108-15 cells co-transfected with CAMYEL assessed as reduction in cAMP levels after 5 mins by Coelanterazine H-based BRET assay,"3-[(3-Chlorophenyl)methyl]-2-ethyl-7-piperazin-1-ylimidazo[4,5-b]pyridine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
362232506,Active,1351475,404665916,126720425,3362,29291439,Confirmatory,20200618,0,0,P50406,IC50,=,0.0564,ChEMBL,Antagonist activity at 5HT6R (unknown origin) transfected in NG108-15 cells co-transfected with CAMYEL assessed as reduction in cAMP levels after 5 mins by Coelanterazine H-based BRET assay,"3-[(3-Chlorophenyl)methyl]-7-piperazin-1-yl-2-propan-2-ylimidazo[4,5-b]pyridine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
